id,user_id,a_image,b_image,a_info,b_info,answer,starttime,finishtime,answer_image,s_r_dimension,image,type,dimension,score,number,a_birth_year,a_education,a_experience,b_birth_year,b_education,b_experience,id_y,gender,age,dropdown,qualifications,career,level,Assessment,promotion,status
494,user3e1f5d6d5b,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1973年生,博士研究生学历,曾担任上级领导秘书","1979年生,硕士研究生学历,曾在中央部委任职",B,2024/11/25 09:02,2024/11/25 09:03,/uploads/images/s_beauty/s_beauty_high5.jpg,s_beauty,s_beauty_high5,s,attractiveness,high,5,1973,博士研究生,担任上级领导秘书,1979,硕士研究生,在中央部委任职,61,男,30-40（含）岁,硕士,安徽省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
493,user3e1f5d6d5b,/uploads/images/s_beauty/s_beauty_high10.jpg,/uploads/images/s_beauty/s_beauty_low10.jpg,"1977年生,硕士研究生学历,曾在基层政府任职","1975年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 09:02,2024/11/25 09:03,/uploads/images/s_beauty/s_beauty_high10.jpg,s_beauty,s_beauty_high10,s,attractiveness,high,10,1977,硕士研究生,在基层政府任职,1975,硕士研究生,在国有企业任职,61,男,30-40（含）岁,硕士,安徽省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
492,user3e1f5d6d5b,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1975年生,博士研究生学历,曾在基层政府任职","1979年生,博士研究生学历,曾在中央部委任职",A,2024/11/25 09:02,2024/11/25 09:03,/uploads/images/s_smart/s_smart_low19.jpg,s_smart,s_smart_low19,s,competence,low,19,1975,博士研究生,在基层政府任职,1979,博士研究生,在中央部委任职,61,男,30-40（含）岁,硕士,安徽省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
491,user3e1f5d6d5b,/uploads/images/s_smart/s_smart_high1.jpg,/uploads/images/s_smart/s_smart_low1.jpg,"1973年生,博士研究生学历,曾在国有企业任职","1977年生,硕士研究生学历,曾在基层政府任职",A,2024/11/25 09:02,2024/11/25 09:03,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1973,博士研究生,在国有企业任职,1977,硕士研究生,在基层政府任职,61,男,30-40（含）岁,硕士,安徽省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
490,user3e1f5d6d5b,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1975年生,硕士研究生学历,曾在基层政府任职","1979年生,大学本科学历,曾在基层政府任职",B,2024/11/25 09:02,2024/11/25 09:03,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1975,硕士研究生,在基层政府任职,1979,大学本科,在基层政府任职,61,男,30-40（含）岁,硕士,安徽省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
489,user3e1f5d6d5b,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,"1973年生,硕士研究生学历,曾在国有企业任职","1977年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 09:02,2024/11/25 09:03,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1973,硕士研究生,在国有企业任职,1977,硕士研究生,在国有企业任职,61,男,30-40（含）岁,硕士,安徽省,国有企业或事业单位工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
488,userb78b143e10,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1979年生,硕士研究生学历,曾在国有企业任职","1975年生,大学本科学历,曾在国有企业任职",A,2024/11/25 09:02,2024/11/25 10:10,/uploads/images/s_smart/s_smart_low19.jpg,s_smart,s_smart_low19,s,competence,low,19,1979,硕士研究生,在国有企业任职,1975,大学本科,在国有企业任职,60,男,30-40（含）岁,本科,浙江省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
487,userb78b143e10,/uploads/images/s_smart/s_smart_low1.jpg,/uploads/images/s_smart/s_smart_high1.jpg,"1977年生,博士研究生学历,曾担任上级领导秘书","1975年生,大学本科学历,曾在国有企业任职",A,2024/11/25 09:02,2024/11/25 10:09,/uploads/images/s_smart/s_smart_low1.jpg,s_smart,s_smart_low1,s,competence,low,1,1977,博士研究生,担任上级领导秘书,1975,大学本科,在国有企业任职,60,男,30-40（含）岁,本科,浙江省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
486,userb78b143e10,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1977年生,大学本科学历,曾在中央部委任职","1975年生,大学本科学历,曾在基层政府任职",A,2024/11/25 09:02,2024/11/25 10:09,/uploads/images/s_beauty/s_beauty_low5.jpg,s_beauty,s_beauty_low5,s,attractiveness,low,5,1977,大学本科,在中央部委任职,1975,大学本科,在基层政府任职,60,男,30-40（含）岁,本科,浙江省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
485,userb78b143e10,/uploads/images/s_beauty/s_beauty_high10.jpg,/uploads/images/s_beauty/s_beauty_low10.jpg,"1979年生,硕士研究生学历,曾在中央部委任职","1975年生,大学本科学历,曾在中央部委任职",A,2024/11/25 09:02,2024/11/25 10:09,/uploads/images/s_beauty/s_beauty_high10.jpg,s_beauty,s_beauty_high10,s,attractiveness,high,10,1979,硕士研究生,在中央部委任职,1975,大学本科,在中央部委任职,60,男,30-40（含）岁,本科,浙江省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
484,userb78b143e10,/uploads/images/s_aggressive/s_aggressive_high7.jpg,/uploads/images/s_aggressive/s_aggressive_low7.jpg,"1979年生,大学本科学历,曾在基层政府任职","1975年生,硕士研究生学历,曾在中央部委任职",B,2024/11/25 09:02,2024/11/25 10:09,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1979,大学本科,在基层政府任职,1975,硕士研究生,在中央部委任职,60,男,30-40（含）岁,本科,浙江省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
483,userb78b143e10,/uploads/images/s_aggressive/s_aggressive_low12.jpg,/uploads/images/s_aggressive/s_aggressive_high12.jpg,"1973年生,博士研究生学历,曾在国有企业任职","1975年生,硕士研究生学历,曾在中央部委任职",B,2024/11/25 09:02,2024/11/25 10:09,/uploads/images/s_aggressive/s_aggressive_high12.jpg,s_aggressive,s_aggressive_high12,s,aggressiveness,high,12,1973,博士研究生,在国有企业任职,1975,硕士研究生,在中央部委任职,60,男,30-40（含）岁,本科,浙江省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
482,userb78b143e10,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,"1975年生,大学本科学历,曾担任上级领导秘书","1975年生,大学本科学历,曾在国有企业任职",A,2024/11/25 09:02,2024/11/25 10:09,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1975,大学本科,担任上级领导秘书,1975,大学本科,在国有企业任职,60,男,30-40（含）岁,本科,浙江省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
481,userb78b143e10,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,"1977年生,博士研究生学历,曾在基层政府任职","1975年生,大学本科学历,曾在中央部委任职",B,2024/11/25 09:02,2024/11/25 10:09,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1977,博士研究生,在基层政府任职,1975,大学本科,在中央部委任职,60,男,30-40（含）岁,本科,浙江省,国有企业或事业单位工作人员,无级别,工作能力、工作作风、纪律性、沟通技巧,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
480,userec4918f827,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1979年生,大学本科学历,曾在基层政府任职","1975年生,大学本科学历,曾在基层政府任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_beauty/s_beauty_low5.jpg,s_beauty,s_beauty_low5,s,attractiveness,low,5,1979,大学本科,在基层政府任职,1975,大学本科,在基层政府任职,59,男,30-40（含）岁,本科,安徽省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
479,userec4918f827,/uploads/images/s_beauty/s_beauty_high10.jpg,/uploads/images/s_beauty/s_beauty_low10.jpg,"1979年生,硕士研究生学历,曾担任上级领导秘书","1977年生,硕士研究生学历,曾在中央部委任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_beauty/s_beauty_high10.jpg,s_beauty,s_beauty_high10,s,attractiveness,high,10,1979,硕士研究生,担任上级领导秘书,1977,硕士研究生,在中央部委任职,59,男,30-40（含）岁,本科,安徽省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
478,userec4918f827,/uploads/images/s_aggressive/s_aggressive_low7.jpg,/uploads/images/s_aggressive/s_aggressive_high7.jpg,"1973年生,博士研究生学历,曾在国有企业任职","1979年生,硕士研究生学历,曾在国有企业任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_aggressive/s_aggressive_high7.jpg,s_aggressive,s_aggressive_high7,s,aggressiveness,high,7,1973,博士研究生,在国有企业任职,1979,硕士研究生,在国有企业任职,59,男,30-40（含）岁,本科,安徽省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
477,userec4918f827,/uploads/images/s_aggressive/s_aggressive_low12.jpg,/uploads/images/s_aggressive/s_aggressive_high12.jpg,"1979年生,博士研究生学历,曾担任上级领导秘书","1975年生,硕士研究生学历,曾担任上级领导秘书",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_aggressive/s_aggressive_high12.jpg,s_aggressive,s_aggressive_high12,s,aggressiveness,high,12,1979,博士研究生,担任上级领导秘书,1975,硕士研究生,担任上级领导秘书,59,男,30-40（含）岁,本科,安徽省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
476,userec4918f827,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1977年生,硕士研究生学历,曾在国有企业任职","1973年生,博士研究生学历,曾在国有企业任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_smart/s_smart_low19.jpg,s_smart,s_smart_low19,s,competence,low,19,1977,硕士研究生,在国有企业任职,1973,博士研究生,在国有企业任职,59,男,30-40（含）岁,本科,安徽省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
475,userec4918f827,/uploads/images/s_smart/s_smart_high1.jpg,/uploads/images/s_smart/s_smart_low1.jpg,"1975年生,大学本科学历,曾担任上级领导秘书","1973年生,大学本科学历,曾在中央部委任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1975,大学本科,担任上级领导秘书,1973,大学本科,在中央部委任职,59,男,30-40（含）岁,本科,安徽省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
474,userec4918f827,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1979年生,硕士研究生学历,曾在中央部委任职","1977年生,大学本科学历,曾在国有企业任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,s_trustworthy,s_trustworthy_low2,s,trustworthiness,low,2,1979,硕士研究生,在中央部委任职,1977,大学本科,在国有企业任职,59,男,30-40（含）岁,本科,安徽省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
473,userec4918f827,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,"1979年生,大学本科学历,曾在基层政府任职","1979年生,硕士研究生学历,曾在基层政府任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1979,大学本科,在基层政府任职,1979,硕士研究生,在基层政府任职,59,男,30-40（含）岁,本科,安徽省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,具备相应的任职经历和工作实绩,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
472,user6450a87081,/uploads/images/s_smart/s_smart_high19.jpg,/uploads/images/s_smart/s_smart_low19.jpg,"1975年生,硕士研究生学历,曾在中央部委任职","1975年生,博士研究生学历,曾在中央部委任职",A,2024/11/25 09:01,2024/11/25 09:03,/uploads/images/s_smart/s_smart_high19.jpg,s_smart,s_smart_high19,s,competence,high,19,1975,硕士研究生,在中央部委任职,1975,博士研究生,在中央部委任职,58,女,20-30（含）岁,本科,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
471,user6450a87081,/uploads/images/s_smart/s_smart_low1.jpg,/uploads/images/s_smart/s_smart_high1.jpg,"1977年生,大学本科学历,曾在国有企业任职","1977年生,博士研究生学历,曾在中央部委任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1977,大学本科,在国有企业任职,1977,博士研究生,在中央部委任职,58,女,20-30（含）岁,本科,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
470,user6450a87081,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,"1979年生,大学本科学历,曾在中央部委任职","1977年生,博士研究生学历,曾在国有企业任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1979,大学本科,在中央部委任职,1977,博士研究生,在国有企业任职,58,女,20-30（含）岁,本科,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
469,user6450a87081,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,"1977年生,博士研究生学历,曾担任上级领导秘书","1975年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1977,博士研究生,担任上级领导秘书,1975,硕士研究生,在国有企业任职,58,女,20-30（含）岁,本科,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
468,user6450a87081,/uploads/images/s_beauty/s_beauty_high5.jpg,/uploads/images/s_beauty/s_beauty_low5.jpg,"1979年生,大学本科学历,曾在国有企业任职","1975年生,大学本科学历,曾在国有企业任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_beauty/s_beauty_low5.jpg,s_beauty,s_beauty_low5,s,attractiveness,low,5,1979,大学本科,在国有企业任职,1975,大学本科,在国有企业任职,58,女,20-30（含）岁,本科,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
467,user6450a87081,/uploads/images/s_beauty/s_beauty_high10.jpg,/uploads/images/s_beauty/s_beauty_low10.jpg,"1975年生,硕士研究生学历,曾在国有企业任职","1975年生,博士研究生学历,曾在基层政府任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_beauty/s_beauty_high10.jpg,s_beauty,s_beauty_high10,s,attractiveness,high,10,1975,硕士研究生,在国有企业任职,1975,博士研究生,在基层政府任职,58,女,20-30（含）岁,本科,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
466,user6450a87081,/uploads/images/s_aggressive/s_aggressive_low7.jpg,/uploads/images/s_aggressive/s_aggressive_high7.jpg,"1975年生,博士研究生学历,曾担任上级领导秘书","1977年生,大学本科学历,曾担任上级领导秘书",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1975,博士研究生,担任上级领导秘书,1977,大学本科,担任上级领导秘书,58,女,20-30（含）岁,本科,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
465,user6450a87081,/uploads/images/s_aggressive/s_aggressive_high12.jpg,/uploads/images/s_aggressive/s_aggressive_low12.jpg,"1975年生,硕士研究生学历,曾担任上级领导秘书","1975年生,硕士研究生学历,曾在国有企业任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1975,硕士研究生,担任上级领导秘书,1975,硕士研究生,在国有企业任职,58,女,20-30（含）岁,本科,河南省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
456,user710491b018,/uploads/images/s_beauty/s_beauty_low5.jpg,/uploads/images/s_beauty/s_beauty_high5.jpg,"1975年生,大学本科学历,曾在基层政府任职","1979年生,大学本科学历,曾在国有企业任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_beauty/s_beauty_high5.jpg,s_beauty,s_beauty_high5,s,attractiveness,high,5,1975,大学本科,在基层政府任职,1979,大学本科,在国有企业任职,56,男,20-30（含）岁,本科,江苏省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
455,user710491b018,/uploads/images/s_beauty/s_beauty_low10.jpg,/uploads/images/s_beauty/s_beauty_high10.jpg,"1973年生,硕士研究生学历,曾担任上级领导秘书","1975年生,博士研究生学历,曾在基层政府任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_beauty/s_beauty_high10.jpg,s_beauty,s_beauty_high10,s,attractiveness,high,10,1973,硕士研究生,担任上级领导秘书,1975,博士研究生,在基层政府任职,56,男,20-30（含）岁,本科,江苏省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
454,user710491b018,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,/uploads/images/s_trustworthy/s_trustworthy_low2.jpg,"1975年生,博士研究生学历,曾在基层政府任职","1979年生,大学本科学历,曾在基层政府任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_trustworthy/s_trustworthy_high2.jpg,s_trustworthy,s_trustworthy_high2,s,trustworthiness,high,2,1975,博士研究生,在基层政府任职,1979,大学本科,在基层政府任职,56,男,20-30（含）岁,本科,江苏省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
453,user710491b018,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,/uploads/images/s_trustworthy/s_trustworthy_low14.jpg,"1975年生,博士研究生学历,曾在基层政府任职","1973年生,博士研究生学历,曾在国有企业任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_trustworthy/s_trustworthy_high14.jpg,s_trustworthy,s_trustworthy_high14,s,trustworthiness,high,14,1975,博士研究生,在基层政府任职,1973,博士研究生,在国有企业任职,56,男,20-30（含）岁,本科,江苏省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
452,user710491b018,/uploads/images/s_smart/s_smart_high19.jpg,/uploads/images/s_smart/s_smart_low19.jpg,"1975年生,大学本科学历,曾在中央部委任职","1975年生,硕士研究生学历,曾在国有企业任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_smart/s_smart_high19.jpg,s_smart,s_smart_high19,s,competence,high,19,1975,大学本科,在中央部委任职,1975,硕士研究生,在国有企业任职,56,男,20-30（含）岁,本科,江苏省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
451,user710491b018,/uploads/images/s_smart/s_smart_high1.jpg,/uploads/images/s_smart/s_smart_low1.jpg,"1977年生,大学本科学历,曾在国有企业任职","1975年生,博士研究生学历,曾在中央部委任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1977,大学本科,在国有企业任职,1975,博士研究生,在中央部委任职,56,男,20-30（含）岁,本科,江苏省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
450,user710491b018,/uploads/images/s_aggressive/s_aggressive_low7.jpg,/uploads/images/s_aggressive/s_aggressive_high7.jpg,"1979年生,博士研究生学历,曾担任上级领导秘书","1975年生,博士研究生学历,曾在基层政府任职",A,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_aggressive/s_aggressive_low7.jpg,s_aggressive,s_aggressive_low7,s,aggressiveness,low,7,1979,博士研究生,担任上级领导秘书,1975,博士研究生,在基层政府任职,56,男,20-30（含）岁,本科,江苏省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
449,user710491b018,/uploads/images/s_aggressive/s_aggressive_high12.jpg,/uploads/images/s_aggressive/s_aggressive_low12.jpg,"1977年生,博士研究生学历,曾在中央部委任职","1975年生,硕士研究生学历,曾在国有企业任职",B,2024/11/25 09:01,2024/11/25 09:02,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1977,博士研究生,在中央部委任职,1975,硕士研究生,在国有企业任职,56,男,20-30（含）岁,本科,江苏省,国家机关、党政机关工作人员,副处及以下,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
448,userab29bfca4f,/uploads/images/s_smart/s_smart_low19.jpg,/uploads/images/s_smart/s_smart_high19.jpg,"1975年生,博士研究生学历,曾在国有企业任职","1973年生,硕士研究生学历,曾在基层政府任职",A,2024/11/25 09:00,2024/11/25 09:02,/uploads/images/s_smart/s_smart_low19.jpg,s_smart,s_smart_low19,s,competence,low,19,1975,博士研究生,在国有企业任职,1973,硕士研究生,在基层政府任职,55,男,20-30（含）岁,本科,江西省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
447,userab29bfca4f,/uploads/images/s_smart/s_smart_low1.jpg,/uploads/images/s_smart/s_smart_high1.jpg,"1975年生,大学本科学历,曾在国有企业任职","1973年生,大学本科学历,曾担任上级领导秘书",B,2024/11/25 09:00,2024/11/25 09:02,/uploads/images/s_smart/s_smart_high1.jpg,s_smart,s_smart_high1,s,competence,high,1,1975,大学本科,在国有企业任职,1973,大学本科,担任上级领导秘书,55,男,20-30（含）岁,本科,江西省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
446,userab29bfca4f,/uploads/images/s_aggressive/s_aggressive_high7.jpg,/uploads/images/s_aggressive/s_aggressive_low7.jpg,"1973年生,博士研究生学历,曾担任上级领导秘书","1973年生,博士研究生学历,曾在基层政府任职",A,2024/11/25 09:00,2024/11/25 09:02,/uploads/images/s_aggressive/s_aggressive_high7.jpg,s_aggressive,s_aggressive_high7,s,aggressiveness,high,7,1973,博士研究生,担任上级领导秘书,1973,博士研究生,在基层政府任职,55,男,20-30（含）岁,本科,江西省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
445,userab29bfca4f,/uploads/images/s_aggressive/s_aggressive_low12.jpg,/uploads/images/s_aggressive/s_aggressive_high12.jpg,"1975年生,硕士研究生学历,曾在基层政府任职","1979年生,大学本科学历,曾担任上级领导秘书",A,2024/11/25 09:00,2024/11/25 09:02,/uploads/images/s_aggressive/s_aggressive_low12.jpg,s_aggressive,s_aggressive_low12,s,aggressiveness,low,12,1975,硕士研究生,在基层政府任职,1979,大学本科,担任上级领导秘书,55,男,20-30（含）岁,本科,江西省,国有企业或事业单位工作人员,无级别,德、能、勤、绩、廉,年龄达到35岁以上,"<span class=""text-success""><i class=""fa fa-circle""></i> 已经作答</span>"
